id,child_id,attendance_date,check_in_at,check_out_at,planned_pickup_time,pickup_person,note,created_at,updated_at
199,99,2026-04-14,2026-04-14T08:54:00,2026-04-14T18:28:00,18:28,父,,2026-04-14T07:00:00,2026-04-14T18:30:00
200,100,2026-04-14,2026-04-14T08:59:00,2026-04-14T18:37:00,18:37,祖母,,2026-04-14T07:00:00,2026-04-14T18:30:00
201,81,2026-04-15,2026-04-15T07:31:00,2026-04-15T18:32:00,18:32,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
202,37,2026-04-15,,,,,欠席連絡あり,2026-04-15T07:00:00,2026-04-15T18:30:00
203,82,2026-04-15,2026-04-15T07:36:00,2026-04-15T18:41:00,18:41,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
204,19,2026-04-15,2026-04-15T07:36:00,2026-04-15T16:59:00,16:59,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
205,59,2026-04-15,2026-04-15T07:26:00,2026-04-15T17:49:00,17:49,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
206,20,2026-04-15,2026-04-15T07:41:00,2026-04-15T17:08:00,17:08,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
207,60,2026-04-15,2026-04-15T07:31:00,2026-04-15T17:58:00,17:58,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
208,7,2026-04-15,2026-04-15T08:21:00,2026-04-15T17:46:00,17:46,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
209,38,2026-04-15,2026-04-15T07:26:00,2026-04-15T17:15:00,17:15,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
210,8,2026-04-15,2026-04-15T08:26:00,2026-04-15T17:55:00,17:55,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
211,39,2026-04-15,2026-04-15T07:31:00,2026-04-15T17:24:00,17:24,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
212,1,2026-04-15,2026-04-15T07:51:00,2026-04-15T16:52:00,16:52,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
213,21,2026-04-15,2026-04-15T07:46:00,2026-04-15T17:17:00,17:17,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
214,2,2026-04-15,2026-04-15T07:56:00,2026-04-15T17:01:00,17:01,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
215,61,2026-04-15,2026-04-15T07:36:00,2026-04-15T18:07:00,18:07,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
216,3,2026-04-15,2026-04-15T08:01:00,2026-04-15T17:10:00,17:10,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
217,83,2026-04-15,,,,,欠席連絡あり,2026-04-15T07:00:00,2026-04-15T18:30:00
218,40,2026-04-15,2026-04-15T07:36:00,2026-04-15T17:33:00,17:33,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
219,84,2026-04-15,2026-04-15T07:46:00,2026-04-15T16:24:00,16:24,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
220,22,2026-04-15,2026-04-15T07:51:00,2026-04-15T17:26:00,17:26,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
221,62,2026-04-15,2026-04-15T07:41:00,2026-04-15T18:16:00,18:16,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
222,23,2026-04-15,2026-04-15T07:56:00,2026-04-15T17:35:00,17:35,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
223,63,2026-04-15,2026-04-15T07:46:00,2026-04-15T18:25:00,18:25,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
224,9,2026-04-15,2026-04-15T08:31:00,2026-04-15T18:04:00,18:04,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
225,41,2026-04-15,2026-04-15T07:41:00,2026-04-15T17:42:00,17:42,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
226,10,2026-04-15,,,,,連絡未確認の欠席扱い,2026-04-15T07:00:00,2026-04-15T18:30:00
227,42,2026-04-15,2026-04-15T07:46:00,2026-04-15T17:51:00,17:51,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
228,4,2026-04-15,2026-04-15T08:06:00,2026-04-15T17:19:00,17:19,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
229,24,2026-04-15,2026-04-15T08:01:00,2026-04-15T17:44:00,17:44,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
230,5,2026-04-15,2026-04-15T08:11:00,2026-04-15T17:28:00,17:28,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
231,64,2026-04-15,,,,,欠席連絡あり,2026-04-15T07:00:00,2026-04-15T18:30:00
232,6,2026-04-15,2026-04-15T08:16:00,2026-04-15T17:37:00,17:37,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
233,11,2026-04-15,2026-04-15T08:41:00,2026-04-15T18:22:00,18:22,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
234,12,2026-04-15,2026-04-15T08:46:00,2026-04-15T18:31:00,18:31,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
235,13,2026-04-15,2026-04-15T08:51:00,2026-04-15T18:40:00,18:40,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
236,14,2026-04-15,2026-04-15T08:56:00,2026-04-15T16:14:00,16:14,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
237,15,2026-04-15,2026-04-15T09:01:00,2026-04-15T16:23:00,16:23,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
238,16,2026-04-15,2026-04-15T09:06:00,2026-04-15T16:32:00,16:32,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
239,17,2026-04-15,2026-04-15T07:26:00,2026-04-15T16:41:00,16:41,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
240,18,2026-04-15,2026-04-15T07:31:00,2026-04-15T16:50:00,16:50,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
241,25,2026-04-15,2026-04-15T08:06:00,2026-04-15T17:53:00,17:53,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
242,26,2026-04-15,2026-04-15T08:11:00,2026-04-15T18:02:00,18:02,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
243,27,2026-04-15,2026-04-15T08:16:00,2026-04-15T18:11:00,18:11,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
244,28,2026-04-15,2026-04-15T08:21:00,2026-04-15T18:20:00,18:20,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
245,29,2026-04-15,2026-04-15T08:26:00,2026-04-15T18:29:00,18:29,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
246,30,2026-04-15,2026-04-15T08:31:00,2026-04-15T18:38:00,18:38,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
247,31,2026-04-15,2026-04-15T08:36:00,2026-04-15T16:12:00,16:12,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
248,32,2026-04-15,2026-04-15T08:41:00,2026-04-15T16:21:00,16:21,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
249,33,2026-04-15,2026-04-15T08:46:00,2026-04-15T16:30:00,16:30,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
250,34,2026-04-15,2026-04-15T08:51:00,2026-04-15T16:39:00,16:39,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
251,35,2026-04-15,2026-04-15T08:56:00,2026-04-15T16:48:00,16:48,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
252,36,2026-04-15,2026-04-15T09:01:00,2026-04-15T16:57:00,16:57,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
253,43,2026-04-15,2026-04-15T07:51:00,2026-04-15T18:00:00,18:00,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
254,44,2026-04-15,2026-04-15T07:56:00,2026-04-15T18:09:00,18:09,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
255,45,2026-04-15,2026-04-15T08:01:00,2026-04-15T18:18:00,18:18,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
256,46,2026-04-15,2026-04-15T08:06:00,2026-04-15T18:27:00,18:27,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
257,47,2026-04-15,2026-04-15T08:11:00,2026-04-15T18:36:00,18:36,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
258,48,2026-04-15,2026-04-15T08:16:00,2026-04-15T16:10:00,16:10,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
259,49,2026-04-15,2026-04-15T08:21:00,2026-04-15T16:19:00,16:19,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
260,50,2026-04-15,2026-04-15T08:26:00,2026-04-15T16:28:00,16:28,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
261,51,2026-04-15,2026-04-15T08:31:00,2026-04-15T16:37:00,16:37,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
262,52,2026-04-15,2026-04-15T08:36:00,2026-04-15T16:46:00,16:46,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
263,53,2026-04-15,2026-04-15T08:41:00,2026-04-15T16:55:00,16:55,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
264,54,2026-04-15,2026-04-15T08:46:00,2026-04-15T17:04:00,17:04,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
265,55,2026-04-15,2026-04-15T08:51:00,2026-04-15T17:13:00,17:13,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
266,56,2026-04-15,2026-04-15T08:56:00,2026-04-15T17:22:00,17:22,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
267,57,2026-04-15,2026-04-15T09:01:00,2026-04-15T17:31:00,17:31,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
268,58,2026-04-15,2026-04-15T09:06:00,2026-04-15T17:40:00,17:40,父,少し早めのお迎え予定。,2026-04-15T07:00:00,2026-04-15T18:30:00
269,65,2026-04-15,2026-04-15T07:56:00,2026-04-15T18:43:00,18:43,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
270,66,2026-04-15,2026-04-15T08:01:00,2026-04-15T16:17:00,16:17,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
271,67,2026-04-15,2026-04-15T08:06:00,2026-04-15T16:26:00,16:26,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
272,68,2026-04-15,2026-04-15T08:11:00,2026-04-15T16:35:00,16:35,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
273,69,2026-04-15,2026-04-15T08:16:00,2026-04-15T16:44:00,16:44,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
274,70,2026-04-15,2026-04-15T08:21:00,2026-04-15T16:53:00,16:53,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
275,71,2026-04-15,2026-04-15T08:26:00,2026-04-15T17:02:00,17:02,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
276,72,2026-04-15,2026-04-15T08:31:00,2026-04-15T17:11:00,17:11,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
277,73,2026-04-15,2026-04-15T08:36:00,2026-04-15T17:20:00,17:20,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
278,74,2026-04-15,2026-04-15T08:41:00,2026-04-15T17:29:00,17:29,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
279,75,2026-04-15,2026-04-15T08:46:00,2026-04-15T17:38:00,17:38,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
280,76,2026-04-15,2026-04-15T08:51:00,2026-04-15T17:47:00,17:47,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
281,77,2026-04-15,2026-04-15T08:56:00,2026-04-15T17:56:00,17:56,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
282,78,2026-04-15,2026-04-15T09:01:00,2026-04-15T18:05:00,18:05,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
283,79,2026-04-15,2026-04-15T09:06:00,2026-04-15T18:14:00,18:14,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
284,80,2026-04-15,2026-04-15T07:26:00,2026-04-15T18:23:00,18:23,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
285,85,2026-04-15,2026-04-15T07:51:00,2026-04-15T16:33:00,16:33,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
286,86,2026-04-15,2026-04-15T07:56:00,2026-04-15T16:42:00,16:42,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
287,87,2026-04-15,2026-04-15T08:01:00,2026-04-15T16:51:00,16:51,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
288,88,2026-04-15,2026-04-15T08:06:00,2026-04-15T17:00:00,17:00,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
289,89,2026-04-15,2026-04-15T08:11:00,2026-04-15T17:09:00,17:09,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
290,90,2026-04-15,2026-04-15T08:16:00,2026-04-15T17:18:00,17:18,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
291,91,2026-04-15,,,,,欠席連絡あり,2026-04-15T07:00:00,2026-04-15T18:30:00
292,92,2026-04-15,2026-04-15T08:26:00,2026-04-15T17:36:00,17:36,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
293,93,2026-04-15,2026-04-15T08:31:00,2026-04-15T17:45:00,17:45,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
294,94,2026-04-15,2026-04-15T08:36:00,2026-04-15T17:54:00,17:54,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
295,95,2026-04-15,2026-04-15T08:41:00,2026-04-15T18:03:00,18:03,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
296,96,2026-04-15,2026-04-15T08:46:00,2026-04-15T18:12:00,18:12,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
297,97,2026-04-15,2026-04-15T08:51:00,2026-04-15T18:21:00,18:21,母,,2026-04-15T07:00:00,2026-04-15T18:30:00
298,98,2026-04-15,2026-04-15T08:56:00,2026-04-15T18:30:00,18:30,父,,2026-04-15T07:00:00,2026-04-15T18:30:00
299,99,2026-04-15,2026-04-15T09:01:00,2026-04-15T18:39:00,18:39,祖母,,2026-04-15T07:00:00,2026-04-15T18:30:00
300,100,2026-04-15,2026-04-15T09:06:00,2026-04-15T16:13:00,16:13,保護者,,2026-04-15T07:00:00,2026-04-15T18:30:00
301,81,2026-04-16,2026-04-16T07:38:00,2026-04-16T18:43:00,18:43,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
302,37,2026-04-16,2026-04-16T07:28:00,2026-04-16T17:17:00,17:17,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
303,82,2026-04-16,2026-04-16T07:43:00,2026-04-16T16:17:00,16:17,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
304,19,2026-04-16,2026-04-16T07:43:00,2026-04-16T17:10:00,17:10,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
305,59,2026-04-16,2026-04-16T07:33:00,2026-04-16T18:00:00,18:00,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
306,20,2026-04-16,2026-04-16T07:48:00,2026-04-16T17:19:00,17:19,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
307,60,2026-04-16,2026-04-16T07:38:00,2026-04-16T18:09:00,18:09,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
308,7,2026-04-16,,,,,欠席連絡あり,2026-04-16T07:00:00,2026-04-16T18:30:00
309,38,2026-04-16,2026-04-16T07:33:00,2026-04-16T17:26:00,17:26,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
310,8,2026-04-16,2026-04-16T08:33:00,2026-04-16T18:06:00,18:06,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
311,39,2026-04-16,2026-04-16T07:38:00,2026-04-16T17:35:00,17:35,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
312,1,2026-04-16,2026-04-16T07:58:00,2026-04-16T17:03:00,17:03,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
313,21,2026-04-16,2026-04-16T07:53:00,2026-04-16T17:28:00,17:28,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
314,2,2026-04-16,2026-04-16T08:03:00,2026-04-16T17:12:00,17:12,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
315,61,2026-04-16,,,,,欠席連絡あり,2026-04-16T07:00:00,2026-04-16T18:30:00
316,3,2026-04-16,2026-04-16T08:08:00,2026-04-16T17:21:00,17:21,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
317,83,2026-04-16,2026-04-16T07:48:00,2026-04-16T16:26:00,16:26,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
318,40,2026-04-16,2026-04-16T07:43:00,2026-04-16T17:44:00,17:44,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
319,84,2026-04-16,2026-04-16T07:53:00,2026-04-16T16:35:00,16:35,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
320,22,2026-04-16,2026-04-16T07:58:00,2026-04-16T17:37:00,17:37,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
321,62,2026-04-16,2026-04-16T07:48:00,2026-04-16T18:27:00,18:27,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
322,23,2026-04-16,2026-04-16T08:03:00,2026-04-16T17:46:00,17:46,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
323,63,2026-04-16,2026-04-16T07:53:00,2026-04-16T18:36:00,18:36,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
324,9,2026-04-16,2026-04-16T08:38:00,2026-04-16T18:15:00,18:15,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
325,41,2026-04-16,2026-04-16T07:48:00,2026-04-16T17:53:00,17:53,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
326,10,2026-04-16,2026-04-16T08:43:00,2026-04-16T18:24:00,18:24,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
327,42,2026-04-16,2026-04-16T07:53:00,2026-04-16T18:02:00,18:02,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
328,4,2026-04-16,2026-04-16T08:13:00,2026-04-16T17:30:00,17:30,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
329,24,2026-04-16,2026-04-16T08:08:00,2026-04-16T17:55:00,17:55,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
330,5,2026-04-16,2026-04-16T08:18:00,2026-04-16T17:39:00,17:39,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
331,64,2026-04-16,2026-04-16T07:58:00,2026-04-16T16:10:00,16:10,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
332,6,2026-04-16,2026-04-16T08:23:00,2026-04-16T17:48:00,17:48,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
333,11,2026-04-16,2026-04-16T08:48:00,2026-04-16T18:33:00,18:33,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
334,12,2026-04-16,2026-04-16T08:53:00,2026-04-16T18:42:00,18:42,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
335,13,2026-04-16,2026-04-16T08:58:00,2026-04-16T16:16:00,16:16,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
336,14,2026-04-16,2026-04-16T09:03:00,2026-04-16T16:25:00,16:25,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
337,15,2026-04-16,2026-04-16T09:08:00,2026-04-16T16:34:00,16:34,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
338,16,2026-04-16,2026-04-16T07:28:00,2026-04-16T16:43:00,16:43,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
339,17,2026-04-16,2026-04-16T07:33:00,2026-04-16T16:52:00,16:52,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
340,18,2026-04-16,2026-04-16T07:38:00,2026-04-16T17:01:00,17:01,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
341,25,2026-04-16,2026-04-16T08:13:00,2026-04-16T18:04:00,18:04,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
342,26,2026-04-16,2026-04-16T08:18:00,2026-04-16T18:13:00,18:13,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
343,27,2026-04-16,2026-04-16T08:23:00,2026-04-16T18:22:00,18:22,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
344,28,2026-04-16,2026-04-16T08:28:00,2026-04-16T18:31:00,18:31,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
345,29,2026-04-16,2026-04-16T08:33:00,2026-04-16T18:40:00,18:40,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
346,30,2026-04-16,2026-04-16T08:38:00,2026-04-16T16:14:00,16:14,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
347,31,2026-04-16,2026-04-16T08:43:00,2026-04-16T16:23:00,16:23,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
348,32,2026-04-16,2026-04-16T08:48:00,2026-04-16T16:32:00,16:32,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
349,33,2026-04-16,2026-04-16T08:53:00,2026-04-16T16:41:00,16:41,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
350,34,2026-04-16,,,,,欠席連絡あり,2026-04-16T07:00:00,2026-04-16T18:30:00
351,35,2026-04-16,2026-04-16T09:03:00,2026-04-16T16:59:00,16:59,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
352,36,2026-04-16,2026-04-16T09:08:00,2026-04-16T17:08:00,17:08,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
353,43,2026-04-16,2026-04-16T07:58:00,2026-04-16T18:11:00,18:11,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
354,44,2026-04-16,2026-04-16T08:03:00,2026-04-16T18:20:00,18:20,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
355,45,2026-04-16,2026-04-16T08:08:00,2026-04-16T18:29:00,18:29,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
356,46,2026-04-16,2026-04-16T08:13:00,2026-04-16T18:38:00,18:38,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
357,47,2026-04-16,2026-04-16T08:18:00,2026-04-16T16:12:00,16:12,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
358,48,2026-04-16,2026-04-16T08:23:00,2026-04-16T16:21:00,16:21,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
359,49,2026-04-16,2026-04-16T08:28:00,2026-04-16T16:30:00,16:30,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
360,50,2026-04-16,2026-04-16T08:33:00,2026-04-16T16:39:00,16:39,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
361,51,2026-04-16,2026-04-16T08:38:00,2026-04-16T16:48:00,16:48,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
362,52,2026-04-16,2026-04-16T08:43:00,2026-04-16T16:57:00,16:57,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
363,53,2026-04-16,2026-04-16T08:48:00,2026-04-16T17:06:00,17:06,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
364,54,2026-04-16,2026-04-16T08:53:00,2026-04-16T17:15:00,17:15,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
365,55,2026-04-16,2026-04-16T08:58:00,2026-04-16T17:24:00,17:24,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
366,56,2026-04-16,2026-04-16T09:03:00,2026-04-16T17:33:00,17:33,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
367,57,2026-04-16,2026-04-16T09:08:00,2026-04-16T17:42:00,17:42,父,少し早めのお迎え予定。,2026-04-16T07:00:00,2026-04-16T18:30:00
368,58,2026-04-16,2026-04-16T07:28:00,2026-04-16T17:51:00,17:51,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
369,65,2026-04-16,2026-04-16T08:03:00,2026-04-16T16:19:00,16:19,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
370,66,2026-04-16,2026-04-16T08:08:00,2026-04-16T16:28:00,16:28,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
371,67,2026-04-16,2026-04-16T08:13:00,2026-04-16T16:37:00,16:37,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
372,68,2026-04-16,2026-04-16T08:18:00,2026-04-16T16:46:00,16:46,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
373,69,2026-04-16,2026-04-16T08:23:00,2026-04-16T16:55:00,16:55,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
374,70,2026-04-16,2026-04-16T08:28:00,2026-04-16T17:04:00,17:04,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
375,71,2026-04-16,2026-04-16T08:33:00,2026-04-16T17:13:00,17:13,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
376,72,2026-04-16,2026-04-16T08:38:00,2026-04-16T17:22:00,17:22,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
377,73,2026-04-16,2026-04-16T08:43:00,2026-04-16T17:31:00,17:31,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
378,74,2026-04-16,2026-04-16T08:48:00,2026-04-16T17:40:00,17:40,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
379,75,2026-04-16,2026-04-16T08:53:00,2026-04-16T17:49:00,17:49,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
380,76,2026-04-16,2026-04-16T08:58:00,2026-04-16T17:58:00,17:58,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
381,77,2026-04-16,2026-04-16T09:03:00,2026-04-16T18:07:00,18:07,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
382,78,2026-04-16,2026-04-16T09:08:00,2026-04-16T18:16:00,18:16,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
383,79,2026-04-16,2026-04-16T07:28:00,2026-04-16T18:25:00,18:25,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
384,80,2026-04-16,,,,,欠席連絡あり,2026-04-16T07:00:00,2026-04-16T18:30:00
385,85,2026-04-16,2026-04-16T07:58:00,2026-04-16T16:44:00,16:44,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
386,86,2026-04-16,2026-04-16T08:03:00,2026-04-16T16:53:00,16:53,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
387,87,2026-04-16,2026-04-16T08:08:00,2026-04-16T17:02:00,17:02,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
388,88,2026-04-16,,,,,欠席連絡あり,2026-04-16T07:00:00,2026-04-16T18:30:00
389,89,2026-04-16,2026-04-16T08:18:00,2026-04-16T17:20:00,17:20,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
390,90,2026-04-16,2026-04-16T08:23:00,2026-04-16T17:29:00,17:29,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
391,91,2026-04-16,2026-04-16T08:28:00,2026-04-16T17:38:00,17:38,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
392,92,2026-04-16,2026-04-16T08:33:00,2026-04-16T17:47:00,17:47,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
393,93,2026-04-16,2026-04-16T08:38:00,2026-04-16T17:56:00,17:56,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
394,94,2026-04-16,2026-04-16T08:43:00,2026-04-16T18:05:00,18:05,祖母,,2026-04-16T07:00:00,2026-04-16T18:30:00
395,95,2026-04-16,2026-04-16T08:48:00,2026-04-16T18:14:00,18:14,保護者,,2026-04-16T07:00:00,2026-04-16T18:30:00
396,96,2026-04-16,2026-04-16T08:53:00,2026-04-16T18:23:00,18:23,母,,2026-04-16T07:00:00,2026-04-16T18:30:00
397,97,2026-04-16,2026-04-16T08:58:00,2026-04-16T18:32:00,18:32,父,,2026-04-16T07:00:00,2026-04-16T18:30:00
